CWE-20	JavaScript/TypeScript	js/count-untrusted-data-external-api	Frequency counts for external APIs that are used with untrusted data
CWE-706	JavaScript/TypeScript	js/case-sensitive-middleware-path	Case-sensitive middleware path
CWE-706	JavaScript/TypeScript	js/xxe	XML external entity expansion
CWE-706	JavaScript/TypeScript	js/xxe-more-sources	XML external entity expansion with additional heuristic sources
CWE-707	JavaScript/TypeScript	js/angular/disabling-sce	Disabling SCE
CWE-707	JavaScript/TypeScript	js/disabling-electron-websecurity	Disabling Electron webSecurity
CWE-707	JavaScript/TypeScript	js/enabling-electron-renderer-node-integration	Enabling Node.js integration for Electron web content renderers
CWE-707	JavaScript/TypeScript	js/identity-replacement	Replacement of a substring with itself
CWE-707	JavaScript/TypeScript	js/path-injection	Uncontrolled data used in path expression
CWE-707	JavaScript/TypeScript	js/template-object-injection	Template Object Injection
CWE-707	JavaScript/TypeScript	js/command-line-injection	Uncontrolled command line
CWE-707	JavaScript/TypeScript	js/indirect-command-line-injection	Indirect uncontrolled command line
CWE-707	JavaScript/TypeScript	js/second-order-command-line-injection	Second order command injection
CWE-707	JavaScript/TypeScript	js/shell-command-injection-from-environment	Shell command built from environment values
CWE-707	JavaScript/TypeScript	js/shell-command-constructed-from-input	Unsafe shell command constructed from library input
CWE-707	JavaScript/TypeScript	js/unnecessary-use-of-cat	Unnecessary use of cat process
CWE-707	JavaScript/TypeScript	js/xss-through-exception	Exception text reinterpreted as HTML
CWE-707	JavaScript/TypeScript	js/reflected-xss	Reflected cross-site scripting
CWE-707	JavaScript/TypeScript	js/stored-xss	Stored cross-site scripting
CWE-707	JavaScript/TypeScript	js/html-constructed-from-input	Unsafe HTML constructed from library input
CWE-707	JavaScript/TypeScript	js/unsafe-jquery-plugin	Unsafe jQuery plugin
CWE-707	JavaScript/TypeScript	js/xss	Client-side cross-site scripting
CWE-707	JavaScript/TypeScript	js/xss-through-dom	DOM text reinterpreted as HTML
CWE-707	JavaScript/TypeScript	js/sql-injection	Database query built from user-controlled sources
CWE-707	JavaScript/TypeScript	js/code-injection	Code injection
CWE-707	JavaScript/TypeScript	js/actions/command-injection	Expression injection in Actions
CWE-707	JavaScript/TypeScript	js/bad-code-sanitization	Improper code sanitization
CWE-707	JavaScript/TypeScript	js/unsafe-code-construction	Unsafe code constructed from library input
CWE-707	JavaScript/TypeScript	js/unsafe-dynamic-method-access	Unsafe dynamic method access
CWE-707	JavaScript/TypeScript	js/bad-tag-filter	Bad HTML filtering regexp
CWE-707	JavaScript/TypeScript	js/double-escaping	Double escaping or unescaping
CWE-707	JavaScript/TypeScript	js/incomplete-html-attribute-sanitization	Incomplete HTML attribute sanitization
CWE-707	JavaScript/TypeScript	js/incomplete-multi-character-sanitization	Incomplete multi-character sanitization
CWE-707	JavaScript/TypeScript	js/incomplete-sanitization	Incomplete string escaping or encoding
CWE-707	JavaScript/TypeScript	js/unsafe-html-expansion	Unsafe expansion of self-closing HTML tag
CWE-707	JavaScript/TypeScript	js/log-injection	Log injection
CWE-707	JavaScript/TypeScript	js/tainted-format-string	Use of externally-controlled format string
CWE-707	JavaScript/TypeScript	js/client-side-unvalidated-url-redirection	Client-side URL redirect
CWE-707	JavaScript/TypeScript	js/xpath-injection	XPath injection
CWE-707	JavaScript/TypeScript	js/prototype-polluting-assignment	Prototype-polluting assignment
CWE-707	JavaScript/TypeScript	js/prototype-pollution-utility	Prototype-polluting function
CWE-707	JavaScript/TypeScript	js/prototype-pollution	Prototype-polluting merge call
CWE-707	JavaScript/TypeScript	js/actions/pull-request-target	Checkout of untrusted code in trusted context
CWE-707	JavaScript/TypeScript	js/command-line-injection-more-sources	Uncontrolled command line with additional heuristic sources
CWE-707	JavaScript/TypeScript	js/xss-more-sources	Client-side cross-site scripting with additional heuristic sources
CWE-707	JavaScript/TypeScript	js/sql-injection-more-sources	Database query built from user-controlled sources with additional heuristic sources
CWE-707	JavaScript/TypeScript	js/code-injection-more-sources	Code injection with additional heuristic sources
CWE-707	JavaScript/TypeScript	js/log-injection-more-sources	Log injection with additional heuristic sources
CWE-707	JavaScript/TypeScript	js/tainted-format-string-more-sources	Use of externally-controlled format string with additional heuristic sources
CWE-707	JavaScript/TypeScript	js/xpath-injection-more-sources	XPath injection with additional heuristic sources
CWE-707	JavaScript/TypeScript	js/prototype-polluting-assignment-more-sources	Prototype-polluting assignment with additional heuristic sources
CWE-710	JavaScript/TypeScript	js/todo-comment	TODO comment
CWE-710	JavaScript/TypeScript	js/conflicting-html-attribute	Conflicting HTML element attributes
CWE-710	JavaScript/TypeScript	js/malformed-html-id	Malformed id attribute
CWE-710	JavaScript/TypeScript	js/eval-like-call	Call to eval-like DOM function
CWE-710	JavaScript/TypeScript	js/variable-initialization-conflict	Conflicting variable initialization
CWE-710	JavaScript/TypeScript	js/function-declaration-conflict	Conflicting function declarations
CWE-710	JavaScript/TypeScript	js/useless-assignment-to-global	Useless assignment to global variable
CWE-710	JavaScript/TypeScript	js/useless-assignment-to-local	Useless assignment to local variable
CWE-710	JavaScript/TypeScript	js/overwritten-property	Overwritten property
CWE-710	JavaScript/TypeScript	js/comparison-of-identical-expressions	Comparison of identical values
CWE-710	JavaScript/TypeScript	js/comparison-with-nan	Comparison with NaN
CWE-710	JavaScript/TypeScript	js/duplicate-condition	Duplicate 'if' condition
CWE-710	JavaScript/TypeScript	js/duplicate-property	Duplicate property
CWE-710	JavaScript/TypeScript	js/duplicate-switch-case	Duplicate switch case
CWE-710	JavaScript/TypeScript	js/useless-expression	Expression has no effect
CWE-710	JavaScript/TypeScript	js/comparison-between-incompatible-types	Comparison between inconvertible types
CWE-710	JavaScript/TypeScript	js/redundant-operation	Identical operands
CWE-710	JavaScript/TypeScript	js/redundant-assignment	Self assignment
CWE-710	JavaScript/TypeScript	js/call-to-non-callable	Invocation of non-function
CWE-710	JavaScript/TypeScript	js/property-access-on-non-object	Property access on null or undefined
CWE-710	JavaScript/TypeScript	js/unneeded-defensive-code	Unneeded defensive code
CWE-710	JavaScript/TypeScript	js/useless-type-test	Useless type test
CWE-710	JavaScript/TypeScript	js/conditional-comment	Conditional comments
CWE-710	JavaScript/TypeScript	js/eval-call	Use of eval
CWE-710	JavaScript/TypeScript	js/non-standard-language-feature	Use of platform-specific language features
CWE-710	JavaScript/TypeScript	js/for-in-comprehension	Use of for-in comprehension blocks
CWE-710	JavaScript/TypeScript	js/superfluous-trailing-arguments	Superfluous trailing arguments
CWE-710	JavaScript/TypeScript	js/yield-outside-generator	Yield in non-generator function
CWE-710	JavaScript/TypeScript	js/node/assignment-to-exports-variable	Assignment to exports variable
CWE-710	JavaScript/TypeScript	js/regex/unmatchable-caret	Unmatchable caret in regular expression
CWE-710	JavaScript/TypeScript	js/regex/unmatchable-dollar	Unmatchable dollar in regular expression
CWE-710	JavaScript/TypeScript	js/remote-property-injection	Remote property injection
CWE-710	JavaScript/TypeScript	js/missing-x-frame-options	Missing X-Frame-Options HTTP header
CWE-710	JavaScript/TypeScript	js/hardcoded-data-interpreted-as-code	Hard-coded data interpreted as code
CWE-710	JavaScript/TypeScript	js/hardcoded-credentials	Hard-coded credentials
CWE-710	JavaScript/TypeScript	js/http-to-file-access	Network data written to file
CWE-710	JavaScript/TypeScript	js/useless-assignment-in-return	Return statement assigns local variable
CWE-710	JavaScript/TypeScript	js/unreachable-statement	Unreachable statement
CWE-710	JavaScript/TypeScript	js/trivial-conditional	Useless conditional
CWE-710	JavaScript/TypeScript	js/remote-property-injection-more-sources	Remote property injection with additional heuristic sources
CWE-754	JavaScript/TypeScript	js/unvalidated-dynamic-method-call	Unvalidated dynamic method call
CWE-755	JavaScript/TypeScript	js/stack-trace-exposure	Information exposure through a stack trace
CWE-758	JavaScript/TypeScript	js/conflicting-html-attribute	Conflicting HTML element attributes
CWE-758	JavaScript/TypeScript	js/malformed-html-id	Malformed id attribute
CWE-758	JavaScript/TypeScript	js/conditional-comment	Conditional comments
CWE-758	JavaScript/TypeScript	js/non-standard-language-feature	Use of platform-specific language features
CWE-758	JavaScript/TypeScript	js/for-in-comprehension	Use of for-in comprehension blocks
CWE-758	JavaScript/TypeScript	js/yield-outside-generator	Yield in non-generator function
CWE-770	JavaScript/TypeScript	js/missing-rate-limiting	Missing rate limiting
CWE-770	JavaScript/TypeScript	js/resource-exhaustion	Resource exhaustion
CWE-770	JavaScript/TypeScript	js/resource-exhaustion-more-sources	Resource exhaustion with additional heuristic sources
CWE-776	JavaScript/TypeScript	js/xml-bomb	XML internal entity expansion
CWE-776	JavaScript/TypeScript	js/xml-bomb-more-sources	XML internal entity expansion with additional heuristic sources
CWE-783	JavaScript/TypeScript	js/unclear-operator-precedence	Unclear precedence of nested operators
CWE-783	JavaScript/TypeScript	js/whitespace-contradicts-precedence	Whitespace contradicts operator precedence
CWE-798	JavaScript/TypeScript	js/hardcoded-credentials	Hard-coded credentials
CWE-799	JavaScript/TypeScript	js/missing-rate-limiting	Missing rate limiting
CWE-807	JavaScript/TypeScript	js/user-controlled-bypass	User-controlled bypass of security check
CWE-807	JavaScript/TypeScript	js/different-kinds-comparison-bypass	Comparison of user-controlled data of different kinds
CWE-807	JavaScript/TypeScript	js/user-controlled-bypass-more-sources	User-controlled bypass of security check with additional heuristic sources
CWE-827	JavaScript/TypeScript	js/xxe	XML external entity expansion
CWE-827	JavaScript/TypeScript	js/xxe-more-sources	XML external entity expansion with additional heuristic sources
CWE-829	JavaScript/TypeScript	js/insecure-dependency	Dependency download using unencrypted communication channel
CWE-829	JavaScript/TypeScript	js/missing-x-frame-options	Missing X-Frame-Options HTTP header
CWE-829	JavaScript/TypeScript	js/xxe	XML external entity expansion
CWE-829	JavaScript/TypeScript	js/insecure-download	Download of sensitive file through insecure connection
CWE-829	JavaScript/TypeScript	js/functionality-from-untrusted-source	Inclusion of functionality from an untrusted source
CWE-829	JavaScript/TypeScript	js/xxe-more-sources	XML external entity expansion with additional heuristic sources
CWE-830	JavaScript/TypeScript	js/functionality-from-untrusted-source	Inclusion of functionality from an untrusted source
CWE-834	JavaScript/TypeScript	js/xml-bomb	XML internal entity expansion
CWE-834	JavaScript/TypeScript	js/loop-bound-injection	Loop bound injection
CWE-834	JavaScript/TypeScript	js/inconsistent-loop-direction	Inconsistent direction of for loop
CWE-834	JavaScript/TypeScript	js/xml-bomb-more-sources	XML internal entity expansion with additional heuristic sources
CWE-835	JavaScript/TypeScript	js/inconsistent-loop-direction	Inconsistent direction of for loop
CWE-843	JavaScript/TypeScript	js/type-confusion-through-parameter-tampering	Type confusion through parameter tampering
CWE-862	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials	CORS misconfiguration for credentials transfer
CWE-862	JavaScript/TypeScript	js/empty-password-in-configuration-file	Empty password in configuration file
CWE-862	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials-more-sources	CORS misconfiguration for credentials transfer with additional heuristic sources
CWE-912	JavaScript/TypeScript	js/hardcoded-data-interpreted-as-code	Hard-coded data interpreted as code
CWE-912	JavaScript/TypeScript	js/http-to-file-access	Network data written to file
CWE-913	JavaScript/TypeScript	js/enabling-electron-renderer-node-integration	Enabling Node.js integration for Electron web content renderers
CWE-913	JavaScript/TypeScript	js/template-object-injection	Template Object Injection
CWE-913	JavaScript/TypeScript	js/code-injection	Code injection
CWE-913	JavaScript/TypeScript	js/actions/command-injection	Expression injection in Actions
CWE-913	JavaScript/TypeScript	js/bad-code-sanitization	Improper code sanitization
CWE-913	JavaScript/TypeScript	js/unsafe-code-construction	Unsafe code constructed from library input
CWE-913	JavaScript/TypeScript	js/unsafe-dynamic-method-access	Unsafe dynamic method access
CWE-913	JavaScript/TypeScript	js/unsafe-deserialization	Deserialization of user-controlled data
CWE-913	JavaScript/TypeScript	js/prototype-polluting-assignment	Prototype-polluting assignment
CWE-913	JavaScript/TypeScript	js/prototype-pollution-utility	Prototype-polluting function
CWE-913	JavaScript/TypeScript	js/prototype-pollution	Prototype-polluting merge call
CWE-913	JavaScript/TypeScript	js/actions/pull-request-target	Checkout of untrusted code in trusted context
CWE-913	JavaScript/TypeScript	js/code-injection-more-sources	Code injection with additional heuristic sources
CWE-913	JavaScript/TypeScript	js/unsafe-deserialization-more-sources	Deserialization of user-controlled data with additional heuristic sources
CWE-913	JavaScript/TypeScript	js/prototype-polluting-assignment-more-sources	Prototype-polluting assignment with additional heuristic sources
CWE-915	JavaScript/TypeScript	js/prototype-polluting-assignment	Prototype-polluting assignment
CWE-915	JavaScript/TypeScript	js/prototype-pollution-utility	Prototype-polluting function
CWE-915	JavaScript/TypeScript	js/prototype-pollution	Prototype-polluting merge call
CWE-915	JavaScript/TypeScript	js/prototype-polluting-assignment-more-sources	Prototype-polluting assignment with additional heuristic sources
CWE-916	JavaScript/TypeScript	js/insufficient-password-hash	Use of password hash with insufficient computational effort
CWE-918	JavaScript/TypeScript	js/client-side-request-forgery	Client-side request forgery
CWE-918	JavaScript/TypeScript	js/request-forgery	Server-side request forgery
CWE-918	JavaScript/TypeScript	javascript/ssrf	Uncontrolled data used in network request
CWE-922	JavaScript/TypeScript	js/build-artifact-leak	Storage of sensitive information in build artifact
CWE-922	JavaScript/TypeScript	js/clear-text-logging	Clear-text logging of sensitive information
CWE-922	JavaScript/TypeScript	js/clear-text-storage-of-sensitive-data	Clear text storage of sensitive information
CWE-922	JavaScript/TypeScript	js/password-in-configuration-file	Password in configuration file
CWE-922	JavaScript/TypeScript	js/clear-text-cookie	Clear text transmission of sensitive cookie
CWE-923	JavaScript/TypeScript	js/missing-origin-check	Missing origin verification in postMessage handler
CWE-923	JavaScript/TypeScript	js/disabling-certificate-validation	Disabling certificate validation
CWE-923	JavaScript/TypeScript	js/insecure-dependency	Dependency download using unencrypted communication channel
CWE-940	JavaScript/TypeScript	js/missing-origin-check	Missing origin verification in postMessage handler
CWE-942	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials	CORS misconfiguration for credentials transfer
CWE-942	JavaScript/TypeScript	js/cors-misconfiguration-for-credentials-more-sources	CORS misconfiguration for credentials transfer with additional heuristic sources
CWE-943	JavaScript/TypeScript	js/sql-injection	Database query built from user-controlled sources
CWE-943	JavaScript/TypeScript	js/xpath-injection	XPath injection
CWE-943	JavaScript/TypeScript	js/sql-injection-more-sources	Database query built from user-controlled sources with additional heuristic sources
CWE-943	JavaScript/TypeScript	js/xpath-injection-more-sources	XPath injection with additional heuristic sources
CWE-1004	JavaScript/TypeScript	js/client-exposed-cookie	Sensitive server cookie exposed to the client
CWE-1022	JavaScript/TypeScript	js/unsafe-external-link	Potentially unsafe external link
CWE-1176	JavaScript/TypeScript	js/angular/double-compilation	Double compilation
CWE-1275	JavaScript/TypeScript	js/samesite-none-cookie	Sensitive cookie without SameSite restrictions
CWE-1333	JavaScript/TypeScript	js/polynomial-redos	Polynomial regular expression used on uncontrolled data
CWE-1333	JavaScript/TypeScript	js/redos	Inefficient regular expression
